,ID,Name,Team,Age,Overall Rating,Best Overall,Position,Market value,Wage,Attacking stats,Movement stats,Power stats,Defence stats,Goal-Keeper stats,Skill sets,Total potential
2310,130687,L. Andreasen,Hannover 96,27,72,72,CB,€0,€0,301,365,371,211,44,297,78
2311,161664,C. Diogo,Real Zaragoza,26,72,72,RWB,€0,€0,285,370,354,215,42,319,82
2312,50816,L. Wilkshire,Dinamo Moscow,28,72,73,RM,€0,€0,343,388,374,212,52,347,76
2313,161665,C. Bueno,Querétaro,30,72,72,ST,€0,€0,341,373,341,101,55,308,75
2314,170370,J. dos Santos,FC Barcelona,20,72,74,CAM,€0,€0,321,358,339,153,54,367,82
2315,171394,T. Enevoldsen,FC Groningen,23,72,74,RM,€0,€0,321,379,369,134,41,364,82
2316,183426,D. Schwaab,Bayer 04 Leverkusen,21,72,72,RB,€0,€0,291,356,286,219,45,289,80
2317,134787,B. Vleminckx,NEC Nijmegen,24,72,72,ST,€0,€0,345,345,393,134,41,247,75
2318,110979,Labaka,Real Sociedad,29,72,72,CB,€0,€0,262,326,330,214,46,283,75
2319,183939,J. Sarpong,Real Sociedad,21,72,72,RM,€0,€0,299,371,310,84,61,376,75
2320,45701,E. Smolarek,Polonia Warszawa,29,72,73,RW,€0,€0,344,384,333,100,65,332,77
2321,136070,Luís Alberto,CD Nacional,26,72,74,CB,€0,€0,314,374,372,216,63,334,77
2322,178566,J. García,Boca Juniors,23,72,72,GK,€0,€0,56,243,167,36,350,68,75
2323,158088,P. Álvarez,Catania,26,72,72,RB,€0,€0,304,376,362,217,41,332,75
2324,52104,F. Kringe,Borussia Dortmund,27,72,74,CDM,€0,€0,360,349,400,215,43,328,78
2325,184456,E. Lichaj,Leeds United,21,72,73,CB,€0,€0,270,353,304,229,49,283,78
2326,158089,P. Ledesma,Catania,26,72,72,RM,€0,€0,318,356,345,196,42,338,76
2327,172425,S. Bamba,Leicester City,25,72,72,CB,€0,€0,216,355,287,210,44,210,73
2328,136074,Valdomiro,Vitória de Setúbal,30,72,72,CB,€0,€0,244,341,345,208,47,183,74
2329,33674,S. Chipperfield,FC Basel 1893,34,72,73,LM,€0,€0,346,331,344,220,46,339,77
2330,167306,J. Šimůnek,1. FC Kaiserslautern,23,72,72,CB,€0,€0,240,336,303,216,57,244,78
2331,7820,D. Landzaat,FC Twente,34,72,72,CM,€0,€0,331,348,349,196,41,350,77
2332,164492,A. Vasoski,Eintracht Frankfurt,30,72,72,CB,€0,€0,234,335,311,219,62,249,76
2333,188556,M. Diamé,Wigan Athletic,23,72,74,CB,€0,€0,290,346,351,217,53,267,80
2334,193420,M. Schmiedebach,Hannover 96,21,72,72,CDM,€0,€0,284,360,344,214,57,302,76
2335,1677,L. Létizi,OGC Nice,37,72,72,GK,€0,€0,60,177,162,33,360,87,76
2336,169102,S. Ebanks-Blake,Wolverhampton Wanderers,24,72,72,ST,€0,€0,311,375,319,66,47,285,80
2337,164239,Índio,Internacional,35,72,72,CB,€0,€0,292,323,345,216,52,231,77
2338,111503,C. Ben Saada,OGC Nice,25,72,74,LW,€0,€0,348,365,345,122,60,338,75
2339,178063,A. Ghezzal,Bari,25,72,73,RM,€0,€0,341,369,364,118,40,343,82
2340,125071,F. Daems,Borussia Mönchengladbach,31,72,72,CB,€0,€0,277,345,345,222,47,317,74
2341,146577,I. Alonso,RCD Espanyol,31,72,72,ST,€0,€0,350,352,364,37,56,326,79
2342,150417,M. Fink,Borussia Mönchengladbach,28,72,74,CDM,€0,€0,338,337,376,225,54,298,76
2343,181394,Willian Magrão,Grêmio,23,72,73,CM,€0,€0,310,373,367,207,57,288,78
2344,125586,S. Andersen,Brøndby IF,28,72,72,GK,€0,€0,71,326,235,39,350,76,80
2345,192658,S. Jung,Eintracht Frankfurt,20,72,72,RB,€0,€0,299,359,337,221,44,292,75
2346,181395,Adilson,Grêmio,23,72,73,CB,€0,€0,264,357,360,220,49,279,80
2347,190868,K. Théophile-Catherine,Stade Rennais FC,20,72,72,LB,€0,€0,256,359,305,221,36,281,79
2348,197781,Isco,Valencia CF,18,72,74,RM,€0,€0,304,383,300,145,51,370,85
2349,135317,Diego,Ceará Sporting Club,28,72,72,GK,€0,€0,100,239,264,40,363,100,75
2350,10133,I. Klasnić,Bolton Wanderers,30,72,72,ST,€0,€0,364,334,358,84,50,322,85
2351,175253,W. Ayoví,Monterrey,30,72,73,LM,€0,€0,298,363,374,180,50,360,74
2352,193685,S. Manolev,PSV,24,72,72,RWB,€0,€0,316,363,334,218,47,321,78
2353,125078,S. Balcı,Trabzonspor,26,72,75,RM,€0,€0,272,395,329,208,54,359,80
2354,144280,G. Zan,Galatasaray SK,28,72,72,CB,€0,€0,276,332,329,211,67,223,78
2355,192153,Neto Berola,Atlético Mineiro,22,72,73,RW,€0,€0,312,397,315,114,42,321,78
2356,169115,A. Masiello,Bari,24,72,73,CB,€0,€0,292,359,364,224,52,256,82
2357,173467,V. Kavlak,SK Rapid Wien,21,72,73,RM,€0,€0,314,366,357,72,42,362,77
2358,49051,Nacho Novo,Real Sporting de Gijón,31,72,72,CF,€0,€0,333,380,349,95,46,276,76
2359,183197,B. Jorgacevic,KAA Gent,28,72,72,GK,€0,€0,102,367,288,51,354,116,74
2360,201886,S. Xulu,South Africa,18,72,72,CB,€0,€0,284,338,331,224,47,295,82
2361,167838,V. Iliev,Bulgaria,29,72,72,CB,€0,€0,282,365,337,203,55,298,73
2362,126878,I. Akın,Medipol Başakşehir FK,26,72,72,LW,€0,€0,323,387,368,107,44,317,75
2363,155808,C. Gratzei,SK Sturm Graz,28,72,72,GK,€0,€0,94,329,251,26,364,111,77
2364,142242,Choi Sung Kuk,Suwon Samsung Bluewings,27,72,72,RW,€0,€0,300,363,306,43,56,313,79
2365,148130,J. Jarošík,Real Zaragoza,32,72,72,CB,€0,€0,302,294,336,223,48,295,83
2366,162978,D. Ricketts,LA Galaxy,33,72,72,GK,€0,€0,102,285,238,52,366,121,76
2367,163490,M. Canini,Cagliari,25,72,74,CB,€0,€0,273,347,346,227,48,241,84
2368,53410,M. Väyrynen,SC Heerenveen,28,72,73,RM,€0,€0,320,362,343,168,56,342,74
2369,186274,K. Rausch,Hannover 96,20,72,72,LM,€0,€0,292,366,320,215,49,333,76
2370,1443,Y. Abdessadki,SC Freiburg,29,72,74,RW,€0,€0,337,378,368,170,56,309,76
2371,3235,J. Craddock,Wolverhampton Wanderers,34,72,72,CB,€0,€0,246,301,313,220,72,205,74
2372,147619,A. Rebko,FC Rostov,24,72,72,RB,€0,€0,328,358,309,216,55,325,80
2373,134820,S. Brown,Celtic,25,72,74,RW,€0,€0,289,401,360,210,52,330,78
2374,140453,P. McCourt,Celtic,26,72,72,RW,€0,€0,292,340,316,65,57,360,76
2375,147621,A. Samedov,Dinamo Moscow,25,72,72,RM,€0,€0,308,356,308,142,42,347,79
2376,152997,D. Cvitanich,Ajax,26,72,72,ST,€0,€0,350,366,351,87,60,335,75
2377,162470,J. Simpson,Manisaspor,27,72,72,LW,€0,€0,338,353,306,105,44,289,75
2378,190630,H. Thomas,Wigan Athletic,25,72,74,CB,€0,€0,235,348,318,228,50,295,77
2379,140200,D. Matsui,Grenoble Foot 38,29,72,74,RW,€0,€0,354,368,336,93,51,368,84
2380,181417,Maurício Ramos,Palmeiras,25,72,72,CB,€0,€0,189,330,354,210,56,229,77
2381,194985,Antonio Ferreira,Terek Grozny,25,72,75,CB,€0,€0,282,358,372,228,51,331,77
2382,184490,J. Collison,West Ham United,21,72,72,CM,€0,€0,347,344,378,187,48,311,83
2383,183723,Chico,Palmeiras,23,72,72,CB,€0,€0,289,352,374,209,52,331,76
2384,149165,M. Biagianti,Catania,26,72,72,CM,€0,€0,321,364,353,209,44,334,78
2385,120238,F. Lodi,Catania,26,72,73,LM,€0,€0,336,349,354,138,49,391,75
2386,167599,R. Elm,AZ Alkmaar,22,72,73,CAM,€0,€0,349,357,368,154,53,380,82
2387,158385,J. Wuytens,FC Utrecht,25,72,72,CB,€0,€0,239,327,360,217,48,334,76
2388,189874,Igor Martínez,Athletic Club de Bilbao,20,72,72,RW,€0,€0,318,376,305,82,45,347,76
2389,201139,I. Strinić,Croatia,22,72,72,LB,€0,€0,293,376,293,230,50,300,79
2390,31667,Z. Bajramović,Eintracht Frankfurt,30,72,73,CDM,€0,€0,351,343,371,217,48,319,78
2391,173491,D. Mrđja,FC Sion,26,72,72,ST,€0,€0,329,385,371,48,58,250,78
2392,201140,J. Buljat,Croatia,23,72,72,CB,€0,€0,226,356,306,216,47,227,78
2393,139701,J. Hooiveld,FC København,27,72,72,CB,€0,€0,260,322,351,212,40,242,73
2394,2742,R. Gardner,Bolton Wanderers,31,72,73,LW,€0,€0,338,352,356,179,49,329,77
2395,161463,C. Odiah,PFC CSKA Moscow,26,72,72,RWB,€0,€0,309,352,373,211,41,320,79
2396,173752,C. Gunter,Nottingham Forest,20,72,72,RB,€0,€0,307,346,313,224,56,269,78
2397,29881,M. Karhan,1. FSV Mainz 05,34,72,72,CDM,€0,€0,309,329,357,214,52,304,76
2398,5818,M. Silvestre,SV Werder Bremen,32,72,73,CB,€0,€0,304,336,323,217,45,308,82
2399,45754,R. Guana,Chievo Verona,29,72,72,CDM,€0,€0,294,359,340,212,63,311,78
2400,180922,J. Rajnoch,MKE Ankaragücü,28,72,72,CB,€0,€0,316,340,357,221,51,299,74
2401,195258,L. Schmitz,FC Schalke 04,21,72,72,LM,€0,€0,338,364,391,208,50,378,74
2402,169403,C. Eichner,1. FC Köln,27,72,72,LB,€0,€0,307,350,363,219,46,316,77
2403,177595,Bruno Coutinho,Polonia Warszawa,24,72,72,LM,€0,€0,326,303,342,138,57,330,75
2404,170428,A. Petropoulos,Panathinaikos FC,24,72,72,ST,€0,€0,319,340,359,34,58,283,78
2405,50620,T. Hibbert,Everton,29,72,74,CB,€0,€0,204,334,333,233,64,174,74
2406,183740,João Ribeiro,Vitória Guimarães,22,72,72,RW,€0,€0,307,372,323,109,51,332,75
2407,146621,Mario Bermejo,Xerez Club Deportivo,31,72,72,ST,€0,€0,335,359,378,122,58,301,76
2408,186302,E. Hernández,Monarcas Morelia,22,72,74,RW,€0,€0,319,389,342,81,45,353,76
2409,148673,T. Høgli,Tromsø IL,26,72,72,RB,€0,€0,272,362,340,227,43,238,74
2410,158657,T. Kessler,FC St. Pauli,24,72,72,GK,€0,€0,69,306,227,39,357,81,78
2411,100033,S. Stijnen,Club Brugge KV,29,72,72,GK,€0,€0,104,339,248,47,351,130,76
2412,186817,R. Halliche,Fulham,23,72,72,CB,€0,€0,270,351,332,213,50,259,78
2413,450,D. Vassell,Leicester City,30,72,72,ST,€0,€0,337,393,352,78,55,311,75
2414,6338,Caneira,Sporting CP,31,72,73,CB,€0,€0,296,359,353,219,43,298,75
2415,6083,M. Jankulovski,Milan,33,72,75,LM,€0,€0,344,349,364,215,66,367,85
2416,110019,Dorado,Real Betis,27,72,72,CB,€0,€0,248,332,275,231,59,225,73
2417,110787,Borja,Getafe CF,29,72,73,CB,€0,€0,339,335,374,213,49,331,80
2418,197316,S. Genchev,Bulgaria,29,72,72,CAM,€0,€0,331,364,368,216,43,337,74
2419,199108,M. Arroyo,San Luis,23,72,72,LM,€0,€0,338,360,359,120,58,349,75
2420,138436,J. Walters,Stoke City,26,72,72,ST,€0,€0,341,361,378,115,40,314,75
2421,159172,Trashorras,RC Celta,29,72,72,CAM,€0,€0,328,316,321,128,60,400,73
2422,171972,J. McArthur,Wigan Athletic,22,72,73,RM,€0,€0,296,342,327,218,58,357,80
2423,134597,Juanito,Real Valladolid CF,33,72,72,CB,€0,€0,271,300,328,216,54,248,83
2424,138949,A. Alcaraz,Wigan Athletic,27,72,72,CB,€0,€0,254,316,310,224,51,232,73
2425,20933,O. Sorlin,Évian Thonon Gaillard FC,31,72,74,RM,€0,€0,355,356,348,226,40,362,80
2426,116677,C. Kanté,Panathinaikos FC,30,72,72,CB,€0,€0,253,334,327,219,44,257,75
2427,156358,M. Muñoz,Atlante,30,72,72,GK,€0,€0,76,269,236,36,352,103,76
2428,188871,L. Kozák,Lazio,21,72,72,ST,€0,€0,297,359,360,54,45,273,82
2429,140488,D. Ferronetti,Udinese,25,72,72,RB,€0,€0,280,359,320,222,46,287,75
2430,15304,N. Alexander,Rangers FC,32,72,72,GK,€0,€0,99,292,243,33,354,99,75
2431,150472,R. Zubar,Wolverhampton Wanderers,24,72,72,CB,€0,€0,250,336,326,220,44,228,84
2432,187848,A. Kerić,Sparta Praha,24,72,72,ST,€0,€0,335,363,332,69,43,306,77
2433,141001,T. Ben-Haim,Portsmouth,28,72,72,CB,€0,€0,246,280,299,216,55,215,79
2434,127689,M. Azaouagh,VfL Bochum 1848,27,72,75,RM,€0,€0,308,367,299,83,44,371,76
2435,197834,Branquinho,Club Athletico Paranaense,27,72,75,RW,€0,€0,317,374,354,144,51,350,74
2436,159436,R. Zapata,Galatasaray SK,31,72,72,GK,€0,€0,79,112,136,35,363,103,77
2437,189388,D. Diekmeier,Hamburger SV,20,72,73,RW,€0,€0,325,377,332,202,43,305,82
2438,114126,C. Wetklo,1. FSV Mainz 05,30,72,72,GK,€0,€0,73,272,230,39,358,92,74
2439,120270,S. Tiribocchi,Atalanta,32,72,72,ST,€0,€0,333,370,367,94,36,299,76
2440,143055,M. Romagnoli,Deportivo Toluca,32,72,73,CB,€0,€0,331,349,351,224,50,315,75
2441,200145,Casemiro,São Paulo,18,72,74,CB,€0,€0,292,368,387,210,62,312,77
2442,188370,Wallace,Corinthians,22,72,72,CB,€0,€0,306,341,338,215,42,277,77
2443,152787,Antônio Carlos,Botafogo,27,72,72,CB,€0,€0,241,340,347,215,55,244,73
2444,170964,P. Granoche,Chievo Verona,26,72,72,ST,€0,€0,343,344,356,113,56,334,80
2445,141269,M. Holeňák,Slovan Liberec,34,72,72,CB,€0,€0,299,330,360,222,56,333,76
2446,146645,Edú,Internacional,31,72,73,ST,€0,€0,360,353,349,86,48,340,77
2447,182741,M. Jaissle,TSG 1899 Hoffenheim,22,72,72,CB,€0,€0,228,334,264,218,35,228,78
2448,184789,A. Szalai,1. FSV Mainz 05,22,72,72,ST,€0,€0,328,353,371,60,52,279,80
2449,125397,H. Arıkan,Beşiktaş JK,27,72,72,GK,€0,€0,75,309,218,34,354,80,76
2450,110550,Oleguer,Ajax,30,72,72,CB,€0,€0,261,330,329,216,63,270,77
2451,152791,Juca,Deportivo de La Coruña,30,72,73,CAM,€0,€0,330,350,386,198,54,368,75
2452,139224,O. Bravo,Sporting Kansas City,30,72,72,ST,€0,€0,352,356,348,107,41,340,79
2453,116952,J. Sablé,OGC Nice,29,72,72,CM,€0,€0,344,366,375,200,58,347,76
2454,34521,I. Ergić,Bursaspor,29,72,74,RW,€0,€0,349,368,355,142,55,365,75
2455,188122,Maylson,Grêmio,21,72,73,RM,€0,€0,311,366,332,153,63,336,80
2456,147931,I. Zicu,Romania,26,72,73,LM,€0,€0,302,370,345,70,51,361,81
2457,175579,Rui Miguel,Vitória Guimarães,26,72,74,RM,€0,€0,333,375,342,91,42,357,76
2458,202460,F. Uribe,Chievo Verona,22,72,72,ST,€0,€0,333,347,324,79,52,332,75
2459,138460,R. Hubník,Hertha BSC,26,72,72,CB,€0,€0,279,354,344,207,37,273,76
2460,139228,M. Sabah,Monarcas Morelia,30,72,72,ST,€0,€0,353,361,362,68,56,323,75
2461,141276,M. Lukeš,Baník Ostrava,31,72,72,RW,€0,€0,362,373,334,141,68,352,75
2462,50908,N. Seube,Stade Malherbe Caen,30,72,73,CDM,€0,€0,283,347,316,220,54,310,74
2463,138461,R. Kučera,Sigma Olomouc,36,72,72,CB,€0,€0,298,317,336,219,46,261,76
2464,174558,L. Shelton,Vålerenga Fotball,24,72,72,CF,€0,€0,324,381,339,70,52,248,74
2465,101344,O. Fredrikson,Spartak Nalchik,28,72,72,GK,€0,€0,93,252,230,36,359,87,75
2466,191200,N. Milijaš,Wolverhampton Wanderers,27,72,73,CAM,€0,€0,367,326,374,169,60,373,81
2467,3041,H. Salihamidzic,Juventus,33,72,72,RM,€0,€0,339,336,344,200,44,349,80
2468,16097,N. Rimando,Real Salt Lake,31,72,72,GK,€0,€0,100,299,218,35,358,140,74
2469,199394,Diego Maurício,Flamengo,19,72,73,ST,€0,€0,329,395,361,68,47,309,77
2470,164322,Willian,Corinthians,23,72,73,ST,€0,€0,327,391,337,95,50,342,78
2471,168418,Ronaldo Angelim,Flamengo,34,72,72,CB,€0,€0,230,341,331,220,50,188,76
2472,189922,G. Niedermeier,VfB Stuttgart,24,72,72,CB,€0,€0,269,335,283,216,41,230,75
2473,191202,N. Matić,Vitesse,21,72,73,CM,€0,€0,334,358,371,172,57,353,81
2474,137188,M. Savini,PAOK,31,72,72,CB,€0,€0,303,339,328,219,56,280,76
2475,146660,G. Munúa,Levante UD,32,72,72,GK,€0,€0,81,269,210,38,362,97,81
2476,185316,T. Rogne,Celtic,20,72,72,CB,€0,€0,213,330,287,222,48,229,78
2477,183526,N. El Zhar,PAOK,23,72,72,RW,€0,€0,307,350,346,109,49,335,78
2478,20199,César Peixoto,SL Benfica,30,72,75,LM,€0,€0,340,363,373,202,36,381,77
2479,198888,Fabricio,Ceará Sporting Club,29,72,72,CB,€0,€0,264,347,342,210,60,267,74
2480,140008,Morais,Corinthians,25,72,75,RW,€0,€0,328,377,326,133,44,358,75
2481,170472,J. Parr,Aalesunds FK,21,72,75,LW,€0,€0,337,381,348,207,42,322,78
2482,176104,V. Birsa,AJ Auxerre,23,72,74,LM,€0,€0,357,356,356,114,55,372,82
2483,53736,L. Camp,Nottingham Forest,25,72,72,GK,€0,€0,78,272,227,30,362,97,75
2484,176618,E. Valencia,Fluminense,25,72,74,CB,€0,€0,270,370,360,222,58,273,75
2485,9195,P. Kafes,AEK Athens,32,72,74,CAM,€0,€0,351,369,358,199,47,356,82
2486,176363,A. Licata,AJ Auxerre,26,72,72,LW,€0,€0,346,365,345,84,44,325,79
2487,177131,K. Zayatte,Atiker Konyaspor,25,72,72,CB,€0,€0,223,330,338,212,50,234,79
2488,112875,Peña,Hércules CF,31,72,72,LWB,€0,€0,279,352,321,225,46,320,75
2489,179947,Edgar,Vitória Guimarães,23,72,72,ST,€0,€0,343,365,367,72,55,306,78
2490,119275,R. Earnshaw,Nottingham Forest,29,72,72,ST,€0,€0,331,404,318,88,33,302,80
2491,150508,J. Kennedy,Australia,27,72,72,ST,€0,€0,345,325,369,56,43,293,75
2492,140526,Edu,FC Schalke 04,28,72,73,ST,€0,€0,347,363,370,61,49,314,75
2493,199151,J. Iturbe,Argentina,17,72,72,LW,€0,€0,331,354,319,86,47,362,85
2494,152815,Rosinei,Club América,27,72,73,RM,€0,€0,299,375,355,208,40,324,74
2495,198128,Caio,Botafogo,19,72,72,CF,€0,€0,312,386,334,95,54,336,81
2496,157680,Ballesteros,Levante UD,34,72,72,CB,€0,€0,273,287,329,207,46,271,74
2497,102129,P. Pasanen,SV Werder Bremen,29,72,74,CB,€0,€0,269,312,382,232,51,278,77
2498,200434,L. Cavanda,Torino,19,72,72,RM,€0,€0,295,392,346,208,53,325,85
2499,179954,T. Kraft,FC Bayern München,21,72,72,GK,€0,€0,76,280,210,37,355,72,75
2500,201971,A. Ienaga,RCD Mallorca,24,72,72,LW,€0,€0,298,386,319,85,57,334,73
2501,145651,Óscar Serrano,Racing Santander,28,72,72,LW,€0,€0,332,343,337,49,52,346,80
2502,101875,M. Miller,Hannover 96,28,72,72,GK,€0,€0,95,276,229,37,349,96,77
2503,158196,M. Fortuné,West Bromwich Albion,28,72,72,ST,€0,€0,333,375,360,39,48,286,75
2504,183540,B. Bannan,Aston Villa,20,72,75,LM,€0,€0,299,366,337,152,40,328,79
2505,184565,A. Kirm,Wisła Kraków,25,72,72,LM,€0,€0,349,380,343,163,47,337,84
2506,120309,Copa,Sporting Lokeren,30,72,72,GK,€0,€0,103,343,249,31,341,215,73
2507,152567,A. Tettey,Stade Rennais FC,24,72,76,RW,€0,€0,350,390,394,208,165,332,82
2508,183287,F. Lemoine,Stade Rennais FC,23,72,72,CB,€0,€0,304,371,334,223,50,316,83
2509,143864,O. Öngün,MKE Ankaragücü,31,72,72,GK,€0,€0,82,302,229,34,354,102,77
2510,146936,Ustaritz,Athletic Club de Bilbao,27,72,72,CB,€0,€0,272,319,311,228,42,258,74
2511,169208,A. Reyna,Club América,25,72,72,RM,€0,€0,295,366,342,138,47,301,75
2512,189944,L. Gassama,Olympique Lyonnais,20,72,72,CB,€0,€0,237,371,279,225,42,243,82
2513,142329,A. Tziolis,Racing Santander,25,72,72,CDM,€0,€0,324,345,388,208,46,324,78
2514,190969,Pará,Santos,24,72,74,RM,€0,€0,312,374,366,215,60,363,76
2515,17146,T. Tainio,Ajax,30,72,72,CDM,€0,€0,316,343,340,194,39,334,77
2516,52474,B. Riise,Sheffield United,27,72,72,RW,€0,€0,349,372,377,208,43,341,77
2517,184826,Adrien Silva,Associação Académica de Coimbra,21,72,72,CDM,€0,€0,298,362,323,213,41,320,81
2518,9723,C. Meriem,AC Arles Avignon,30,72,72,RM,€0,€0,335,356,321,75,43,352,83
2519,185083,Luan,Palmeiras,21,72,73,CF,€0,€0,307,378,376,161,56,321,75
2520,141308,G. Seitaridis,Panathinaikos FC,29,72,73,RB,€0,€0,282,355,309,236,55,320,82
2521,47100,F. Strømstad,IK Start,28,72,75,RM,€0,€0,336,353,346,147,55,361,76
2522,181244,P. Papoušek,Slovan Liberec,33,72,73,RW,€0,€0,338,344,353,133,41,379,75
2523,187132,C. Zambrano,FC St. Pauli,20,72,72,CB,€0,€0,274,349,353,212,60,260,77
2524,141309,K. Chalkias,PAOK,36,72,72,GK,€0,€0,76,276,222,37,354,81,79
2525,140798,G. Peev,Amkar Perm,31,72,72,RM,€0,€0,331,352,355,107,53,353,79
2526,164094,Aranha,Santos,29,72,72,GK,€0,€0,81,235,215,29,358,76,76
2527,169214,S. Sinclair,Swansea City,21,72,72,RW,€0,€0,315,384,310,74,57,308,85
2528,152831,Roger,AEK Athens,28,72,72,CAM,€0,€0,343,323,324,127,54,377,78
2529,29183,G. Tremmel,FC Red Bull Salzburg,31,72,72,GK,€0,€0,72,248,203,35,349,83,75
2530,167936,J. Sorbon,Stade Malherbe Caen,26,71,71,CB,€0,€0,224,353,298,219,50,214,75
2531,19202,L. McCulloch,Rangers FC,32,71,75,CB,€0,€0,343,366,411,213,51,302,76
2532,155906,M. Fülöp,Ipswich Town,27,71,71,GK,€0,€0,78,301,247,47,347,87,76
2533,159234,J. Čulina,Gold Coast United,29,71,71,CM,€0,€0,333,343,337,194,55,342,80
2534,177922,K. Grosicki,Sivasspor,22,71,71,LW,€0,€0,296,369,278,61,61,279,76
2535,179714,D. Richards,New York Red Bulls,26,71,71,RW,€0,€0,280,394,312,77,44,308,76
2536,180738,Dinei,Palmeiras,26,71,71,ST,€0,€0,313,344,347,97,53,299,74
2537,140035,R. Osorio,Monterrey,30,71,71,CB,€0,€0,288,345,323,220,55,304,74
2538,183555,S. Baljak,MSV Duisburg,31,71,71,ST,€0,€0,336,377,345,48,45,322,73
2539,157957,José Pedro,Vitória de Setúbal,31,71,74,CAM,€0,€0,327,339,370,133,53,368,77
2540,176389,Jung Sung Ryong,Suwon Samsung Bluewings,25,71,71,GK,€0,€0,93,298,233,44,353,113,76
2541,156166,D. Blackstock,Nottingham Forest,24,71,71,ST,€0,€0,321,359,362,101,46,293,72
2542,113158,Diego Camacho,Albacete BP,33,71,71,CDM,€0,€0,316,308,355,208,57,339,78
2543,188166,M. Phillips,Blackpool,19,71,71,RW,€0,€0,292,379,263,47,61,279,80
2544,189446,J. Stanislas,West Ham United,20,71,72,RW,€0,€0,306,365,325,69,35,342,78
2545,46087,Eduardo Costa,Vasco da Gama,27,71,71,CDM,€0,€0,310,341,332,199,43,333,76
2546,146952,Iván Cuéllar,Real Sporting de Gijón,26,71,71,GK,€0,€0,68,307,228,36,359,77,76
2547,153608,N. Spyropoulos,Panathinaikos FC,26,71,71,CDM,€0,€0,291,371,298,212,57,318,75
2548,139529,P. Kisnorbo,Leeds United,29,71,71,CB,€0,€0,222,346,347,205,43,199,74
2549,176137,J. Vossen,KRC Genk,21,71,71,CAM,€0,€0,359,321,348,136,49,339,76
2550,112393,C. Fauré,Stade de Reims,31,71,71,ST,€0,€0,339,331,377,87,54,311,78
2551,156170,J. Thomas,West Bromwich Albion,27,71,71,LW,€0,€0,314,354,308,103,51,310,74
2552,164106,Marcos Denner,Guarani,33,71,71,ST,€0,€0,324,338,341,75,47,291,73
2553,106762,M. Meghni,Lazio,26,71,73,RM,€0,€0,306,362,340,150,46,372,80
2554,111114,Javi Venta,Levante UD,34,71,71,CDM,€0,€0,289,352,307,223,55,329,75
2555,176650,L. Došek,FK Teplice,32,71,71,ST,€0,€0,337,318,384,112,47,308,74
2556,158219,S. Jahic,AEK Athens,28,71,71,CB,€0,€0,295,357,333,219,54,273,73
2557,10764,Juanfran,Levante UD,33,71,71,LWB,€0,€0,281,369,330,218,39,301,82
2558,161804,O. Rojas,Club América,28,71,71,RWB,€0,€0,282,354,335,212,54,318,73
2559,183308,William,Vitória de Setúbal,27,71,71,ST,€0,€0,331,359,351,75,50,295,74
2560,178189,Pallardó,Levante UD,23,71,71,CDM,€0,€0,288,364,349,210,62,315,78
2561,106510,D. Choto,Legia Warszawa,29,71,71,CB,€0,€0,220,303,311,211,60,212,73
2562,194574,Marquinhos,Internacional,19,71,73,LW,€0,€0,325,357,311,81,44,343,81
2563,135440,André Luiz,AS Nancy Lorraine,30,71,71,CB,€0,€0,255,318,340,214,54,228,73
2564,183569,E. Choupo-Moting,Hamburger SV,21,71,71,ST,€0,€0,337,370,338,46,44,312,83
2565,152594,T. Sokolowski,Viking FK,25,71,71,CM,€0,€0,329,367,381,157,43,340,76
2566,167954,H. Bellaïd,CS Sedan Ardennes,24,71,71,CB,€0,€0,223,341,295,206,43,259,76
2567,150035,V. Moras,Bologna,28,71,71,CB,€0,€0,242,330,292,214,61,238,76
2568,101651,P. Drsek,FK Baumit Jablonec,33,71,71,CB,€0,€0,266,301,344,224,59,223,77
2569,120339,M. Bergvold,FC København,26,71,71,LM,€0,€0,294,368,361,153,52,307,80
